population,households,median_income,median_house_value,total_bedrooms,total_rooms,latitude,longitude,housing_median_age
755,383,83542.0,269000.0,820,820,33.9069249,-78.4647659,18.0
623,256,63977.0,281800.0,685,685,33.896514,-78.45386740000001,25.0
157,93,72917.0,368800.0,1472,1472,33.8825113,-78.4691191,26.0
1499,786,23646.0,636700.0,965,965,35.594879999999996,-82.5532037,2018.0
1426,591,32670.0,376000.0,653,653,35.6056351,-82.57244870000001,49.0
789,353,64750.0,422500.0,421,421,35.6043959,-82.563407,2018.0
1425,666,84342.0,361000.0,691,691,35.5815093,-82.5309895,50.0
1158,539,54632.0,323900.0,564,564,35.5737908,-82.5447818,69.0
1040,479,30614.0,304000.0,531,531,35.5873469,-82.53836740000001,55.0
1653,669,20066.0,148600.0,704,704,35.571172,-82.5590102,43.0
790,447,,202800.0,512,512,35.5862781,-82.56196870000001,45.0
606,252,,213800.0,387,387,35.586153700000004,-82.5556045,47.0
2018,782,53026.0,223300.0,930,930,35.5829632,-82.57319890000001,73.0
1800,648,43542.0,258600.0,781,781,35.5708523,-82.5798815,57.0
804,399,51467.0,289800.0,440,440,35.571782,-82.5723181,66.0
1321,678,43243.0,238900.0,797,797,35.6040284,-82.55266479999999,2018.0
1009,483,31853.0,,525,525,35.6037659,-82.58267990000002,44.0
1250,676,36667.0,131800.0,717,717,35.5940675,-82.5831676,37.0
2051,760,41953.0,184900.0,846,846,35.6009939,-82.6149173,34.0
1129,532,88889.0,491100.0,727,727,35.6261783,-82.5385531,51.0
681,417,52841.0,618100.0,440,440,35.610918100000006,-82.5443218,2018.0
2350,976,44750.0,221900.0,1113,1113,35.5477088,-82.5030942,27.0
3183,1245,43026.0,195200.0,1430,1430,35.5357332,-82.525301,33.0
1444,733,45096.0,156000.0,808,808,35.5944846,-82.4719483,38.0
1821,766,54415.0,252100.0,853,853,35.582491299999994,-82.45236369999999,33.0
1732,684,42308.0,172600.0,788,788,35.606934499999994,-82.29672959999999,40.0
1348,315,75038.0,263900.0,575,575,35.6379758,-82.2906495,44.0
1488,711,47334.0,239600.0,1166,1166,35.700607899999994,-82.31247059999998,41.0
973,375,34014.0,186400.0,466,466,35.577279,-82.6017488,65.0
2581,1076,44375.0,175000.0,1185,1185,35.63115429999999,-82.5874345,50.0
1253,389,36023.0,,483,483,35.5603032,-82.6128918,39.0
1266,602,57013.0,191500.0,660,660,35.5704407,-82.61112170000001,61.0
1027,431,57917.0,223200.0,431,431,35.5863258,-82.59946579999999,54.0
2098,1025,38972.0,210700.0,1105,1105,35.5810206,-82.4853663,54.0
1739,970,49010.0,200300.0,1017,1017,35.575356400000004,-82.50242970000001,34.0
1394,658,39022.0,200000.0,766,766,35.590445200000005,-82.5453765,35.0
1629,697,48295.0,323600.0,837,837,35.66672979999999,-82.562287,30.0
2324,894,79524.0,353800.0,1000,1000,35.6274203,-82.56192829999999,59.0
1183,474,69531.0,595500.0,562,562,35.637139399999995,-82.56032900000001,61.0
2244,1150,24856.0,148000.0,1264,1264,35.5684821,-82.52545699999999,45.0
594,143,33542.0,165900.0,217,217,35.5592125,-82.52886240000001,51.0
1501,771,42423.0,153900.0,771,771,35.5634261,-82.5097591,2018.0
1538,637,159904.0,850600.0,721,721,35.535056299999994,-82.5556527,61.0
863,481,28856.0,172500.0,588,588,35.5885605,-82.38573570000001,57.0
2300,782,47885.0,159000.0,823,823,35.6016041,-82.4211955,42.0
866,399,,144700.0,415,415,35.5788399,-82.4184803,31.0
2402,910,29444.0,202900.0,1045,1045,35.5880138,-82.61682859999999,38.0
1823,710,41375.0,148000.0,819,819,35.7746197,-82.4934022,32.0
1018,398,47813.0,175200.0,487,487,35.7458021,-82.3826569,39.0
1090,524,49527.0,344300.0,634,634,35.636726700000004,-82.5147001,51.0
1617,711,92452.0,426700.0,850,850,35.652675,-82.516147,44.0
2280,869,51067.0,206600.0,935,935,35.6770674,-82.5161874,31.0
1365,548,64655.0,245900.0,597,597,35.6988106,-82.45095649999999,35.0
3587,1183,44350.0,173500.0,1321,1321,35.7365811,-82.62201379999999,24.0
1077,472,51466.0,178700.0,604,604,35.7722611,-82.5491897,31.0
1301,569,45096.0,220800.0,632,632,35.7451436,-82.5728168,29.0
1859,845,51283.0,197000.0,1076,1076,35.5918424,-82.3385987,37.0
2702,952,53621.0,213500.0,1110,1110,35.7445011,-82.5198436,20.0
2414,800,42979.0,170500.0,974,974,35.6877735,-82.3555208,32.0
1436,738,42857.0,264500.0,795,795,35.6309968,-82.3479838,32.0
692,268,22197.0,,268,268,35.6066576,-82.36781359999999,23.0
887,339,65486.0,226600.0,454,454,35.617127,-82.3279875,55.0
1240,585,57261.0,243800.0,585,585,35.624306,-82.3278891,56.0
1809,816,65500.0,300400.0,927,927,35.5462131,-82.48436240000001,30.0
1439,663,77668.0,312800.0,764,764,35.507712299999994,-82.48128890000001,26.0
524,177,82625.0,272700.0,177,177,35.498679100000004,-82.43781170000001,28.0
2122,834,57969.0,292300.0,946,946,35.4703951,-82.4587197,26.0
2577,978,83919.0,256100.0,1161,1161,35.532930900000004,-82.4195509,24.0
846,343,,296900.0,417,417,35.5143232,-82.42105749999999,33.0
2144,1013,41774.0,177000.0,1124,1124,35.5593601,-82.4718946,17.0
1906,777,59375.0,228500.0,921,921,35.5505647,-82.3581949,24.0
1885,786,52321.0,319500.0,889,889,35.48880379999999,-82.3971259,24.0
1177,528,40441.0,200000.0,918,918,35.5233277,-82.26353540000001,29.0
1178,457,46690.0,141200.0,457,457,35.4751744,-82.71329399999999,31.0
1631,707,40688.0,164300.0,824,824,35.541154,-82.7314454,35.0
2241,838,59769.0,241900.0,957,957,35.5714581,-82.6970993,28.0
1420,687,31210.0,97300.0,826,826,35.56625089999999,-82.7428208,27.0
2617,953,54190.0,200900.0,1075,1075,35.5759745,-82.6665917,40.0
2630,1060,75313.0,237800.0,1132,1132,35.553228499999996,-82.67097220000001,37.0
1815,624,37051.0,156900.0,741,741,35.5558,-82.65531700000001,52.0
1777,591,32768.0,107200.0,669,669,35.592967200000004,-82.6443208,33.0
763,355,30923.0,151300.0,384,384,35.5818314,-82.6352773,44.0
2326,875,44850.0,143500.0,1051,1051,35.6215019,-82.754266,27.0
1588,599,29973.0,161700.0,671,671,35.6631948,-82.81358859999999,33.0
3039,1211,49438.0,184900.0,1335,1335,35.686688399999994,-82.68278959999999,24.0
1170,570,56509.0,163400.0,659,659,35.69218970000001,-82.7265722,22.0
1333,579,58424.0,206100.0,628,628,35.700752200000004,-82.6449298,28.0
1651,518,49688.0,181500.0,518,518,35.645123600000005,-82.69939529999999,25.0
4132,1738,52188.0,168400.0,1855,1855,35.6098536,-82.6876907,21.0
1079,461,47367.0,111000.0,461,461,35.6187298,-82.6675969,43.0
1417,541,37038.0,237400.0,577,577,35.645948600000004,-82.6531312,30.0
975,317,45613.0,,359,359,35.658984100000005,-82.6797155,26.0
942,486,38667.0,181300.0,486,486,35.6291593,-82.6484123,39.0
2069,712,64750.0,233300.0,823,823,35.6756825,-82.6033401,35.0
919,309,57039.0,236600.0,356,356,35.618283,-82.64022159999999,45.0
1531,641,47886.0,163400.0,709,709,35.6175167,-82.6187406,35.0
922,397,46750.0,178100.0,460,460,35.624570399999996,-82.6280943,40.0
2292,944,54044.0,263900.0,1083,1083,35.7096511,-82.58360079999999,25.0
1582,1016,34700.0,379700.0,1204,1204,35.6076018,-82.52654229999999,36.0
1743,887,42074.0,271100.0,987,987,35.5936811,-82.5145637,37.0
1351,581,75458.0,289300.0,630,630,35.6124119,-82.5087347,46.0
1152,454,89688.0,317700.0,454,454,35.61811229999999,-82.4977344,39.0
2675,1284,47972.0,266400.0,1284,1284,35.5945524,-82.4930368,42.0
784,550,25319.0,100900.0,736,736,35.466312200000004,-82.5270385,26.0
2578,689,53807.0,263300.0,709,709,35.6149952,-82.56515019999999,57.0
665,358,21103.0,273800.0,385,385,35.6174565,-82.55788570000001,76.0
1922,744,57976.0,231900.0,810,810,35.569435799999994,-82.589613,2018.0
1243,618,55588.0,250400.0,659,659,35.5829542,-82.5875173,56.0
1204,542,123049.0,444200.0,633,633,35.452718,-82.6199323,16.0
3684,1704,67698.0,227900.0,1795,1795,35.4584648,-82.58157990000001,17.0
1744,585,43672.0,165200.0,632,632,35.450884499999994,-82.5125588,41.0
4319,2382,47085.0,356800.0,2382,2382,35.510669,-82.5299292,28.0
425,309,64760.0,216700.0,309,309,35.4810102,-82.52881090000001,18.0
3633,1239,77891.0,269500.0,1317,1317,35.464546500000004,-82.490029,33.0
2626,965,78606.0,219800.0,1114,1114,35.4775728,-82.5006191,44.0
2902,1414,70096.0,342600.0,1509,1509,35.5060588,-82.5033379,29.0
1964,942,37300.0,270500.0,1152,1152,35.4886688,-82.5120285,27.0
1635,643,34380.0,111500.0,685,685,35.5343793,-82.58114920000001,40.0
746,284,64250.0,253200.0,363,363,35.5208794,-82.7151478,25.0
1390,506,37727.0,189600.0,645,645,35.468923600000004,-82.7615395,37.0
2198,799,43834.0,159200.0,1021,1021,35.5290851,-82.6834861,20.0
1886,703,125341.0,471500.0,745,745,35.5323135,-82.65950409999999,13.0
2687,1250,64423.0,243200.0,1380,1380,35.483033,-82.6477696,39.0
788,354,58750.0,415500.0,409,409,35.599666299999996,-82.55932879999999,2018.0
717,328,28021.0,284100.0,374,374,35.595989200000005,-82.56517590000001,69.0
624,357,31505.0,376500.0,461,461,35.6042785,-82.541389,60.0
1350,591,28493.0,61400.0,692,692,35.6031876,-82.59795859999998,33.0
662,292,36098.0,176400.0,292,292,35.618558,-82.5903672,40.0
1716,730,71719.0,497000.0,911,911,35.6210014,-82.5481587,77.0
2808,1137,72688.0,264200.0,1137,1137,35.6284348,-82.48261070000001,26.0
2772,993,60893.0,179700.0,1103,1103,35.637381299999994,-82.4509973,36.0
1159,661,31804.0,181900.0,753,753,35.6254311,-82.3068131,42.0
722,294,70750.0,260600.0,340,340,35.579338299999996,-82.60832309999999,2018.0
1428,660,50625.0,547800.0,822,822,35.65040820000001,-82.56422640000001,24.0
1944,772,45066.0,147900.0,866,866,35.553123600000006,-82.53149470000001,24.0
1991,852,55407.0,202900.0,1031,1031,35.6510855,-82.3985078,33.0
718,358,40571.0,146400.0,485,485,35.6045721,-82.3857841,62.0
1844,890,45643.0,148500.0,1013,1013,35.5747434,-82.627463,46.0
798,310,47917.0,188900.0,392,392,35.800420700000004,-82.4201913,37.0
2186,1023,50375.0,251700.0,1023,1023,35.69788079999999,-82.56110490000002,36.0
2384,1059,66969.0,293100.0,1298,1298,35.7078079,-82.5346051,28.0
1850,611,62943.0,190900.0,723,723,35.49479779999999,-82.6848437,24.0
2460,924,51250.0,163500.0,1016,1016,35.5472694,-82.7014662,26.0
778,248,23523.0,153600.0,278,278,35.563339500000005,-82.7219292,28.0
1629,676,49375.0,220400.0,762,762,35.6443835,-82.6176428,37.0
1565,545,74148.0,304100.0,593,593,35.661633200000004,-82.59483409999999,29.0
1112,386,55750.0,209300.0,436,436,35.7558067,-82.599556,27.0
2197,664,54464.0,198500.0,776,776,35.5126547,-82.3627667,24.0
1847,916,51833.0,188400.0,1034,1034,35.4526393,-82.5407075,19.0
576,371,36285.0,334400.0,436,436,35.610859000000005,-82.5525927,2018.0
1930,862,66765.0,219100.0,938,938,35.570899,-82.5956041,70.0
3513,1572,106115.0,389100.0,1786,1786,35.498028999999995,-82.5432635,17.0
773,451,40333.0,138100.0,451,451,35.494496999999996,-82.5277947,39.0
1259,424,52639.0,157900.0,615,615,35.4716294,-82.5147523,32.0
1411,592,55536.0,223500.0,714,714,35.45006970000001,-82.56729059999999,23.0
1350,546,34375.0,226900.0,620,620,35.5219505,-82.7467501,25.0
3011,1149,58239.0,185600.0,1270,1270,35.5461015,-82.6275563,17.0
1145,531,35705.0,79700.0,605,605,35.6786778,-81.8365887,36.0
2655,1030,48889.0,143600.0,1277,1277,35.7882258,-81.7318571,39.0
1043,395,42734.0,61400.0,491,491,35.705451200000006,-81.8260521,32.0
1938,621,55094.0,141000.0,740,740,35.7065218,-81.7329605,35.0
1450,705,39361.0,87200.0,796,796,35.659904499999996,-81.7736345,34.0
797,383,29734.0,,601,601,35.6336094,-81.82516109999999,26.0
2230,878,43676.0,110700.0,972,972,35.743439,-81.45745670000001,27.0
852,365,42277.0,93700.0,464,464,35.738306200000004,-81.48735359999999,44.0
1998,627,55272.0,132100.0,720,720,35.7017945,-81.4657978,33.0
1462,507,38288.0,71100.0,580,580,35.70842929999999,-81.5086515,36.0
1697,540,55000.0,124200.0,626,626,35.6630314,-81.48706640000002,35.0
925,416,38750.0,98000.0,464,464,35.6445964,-81.7241591,36.0
1413,478,55714.0,113300.0,511,511,35.654917600000005,-81.7482778,37.0
590,318,53672.0,103300.0,504,504,35.772530700000004,-81.6401872,42.0
2596,874,53654.0,112600.0,1043,1043,35.7687751,-81.5911933,50.0
1806,705,34983.0,113000.0,745,745,35.7382666,-81.6097631,46.0
1227,517,42756.0,181200.0,903,903,35.887875,-81.8622762,35.0
2186,797,76141.0,506600.0,1056,1056,35.7492605,-81.88867049999999,28.0
1894,681,62679.0,153200.0,759,759,35.738462899999995,-81.6426031,43.0
824,392,61607.0,108900.0,436,436,35.7438297,-81.6733485,53.0
506,248,40938.0,173000.0,336,336,35.734155,-81.66777049999999,34.0
1587,564,57714.0,122800.0,684,684,35.7401086,-81.42531770000001,37.0
2070,870,40463.0,112800.0,913,913,35.72122589999999,-81.418924,44.0
892,341,31250.0,100300.0,433,433,35.8027665,-81.626384,37.0
963,403,49330.0,158800.0,441,441,35.838897499999995,-81.7183079,37.0
1431,562,29844.0,102000.0,726,726,35.6919128,-81.5714792,40.0
1024,461,29292.0,82100.0,545,545,35.694848,-81.6376391,38.0
1481,603,51806.0,164200.0,656,656,35.754743299999994,-81.7415066,42.0
846,323,,152800.0,337,337,35.7216854,-81.4563541,48.0
703,333,52951.0,201300.0,397,397,35.726585299999996,-81.7295677,49.0
3170,1157,29691.0,113100.0,1184,1184,35.7322529,-81.6962139,47.0
1859,740,47308.0,151900.0,891,891,35.7562007,-81.6971144,59.0
980,370,76429.0,202800.0,411,411,35.741654499999996,-81.7024,59.0
1233,517,37112.0,88800.0,621,621,35.705631200000006,-81.69763890000002,48.0
1060,484,57151.0,141100.0,495,495,35.686514100000004,-81.7049973,34.0
3505,834,38304.0,101400.0,953,953,35.6749,-81.6730335,35.0
1849,700,47500.0,164500.0,882,882,35.757506299999996,-81.5358203,49.0
1694,719,35583.0,109400.0,719,719,35.7703367,-81.5369941,52.0
817,317,79647.0,98700.0,503,503,35.7396159,-81.57687740000001,52.0
1039,394,27316.0,85100.0,394,394,35.7397307,-81.534042,45.0
979,378,41389.0,82600.0,488,488,35.71767620000001,-81.799272,50.0
1642,640,44828.0,120100.0,687,687,35.7355104,-81.7831184,46.0
3009,1147,62550.0,141500.0,1300,1300,35.6858244,-81.78071120000001,25.0
1279,537,29831.0,90000.0,647,647,35.768501,-81.482104,40.0
1281,481,50298.0,120200.0,586,586,35.692049700000005,-81.4333825,37.0
2744,1029,35293.0,69800.0,1246,1246,35.6215557,-81.5349811,28.0
1303,557,43750.0,99500.0,736,736,35.60756370000001,-81.6237445,34.0
2130,833,55850.0,91600.0,969,969,35.7971737,-81.80645759999999,37.0
1045,404,41649.0,83100.0,432,432,35.8225661,-81.7787376,32.0
1110,562,45192.0,123200.0,736,736,35.751591,-81.6734449,62.0
2553,994,40880.0,99000.0,1257,1257,35.7639401,-81.67315190000001,39.0
2731,1067,35465.0,84900.0,1206,1206,35.7495581,-81.4027319,42.0
2702,1010,26143.0,80900.0,1073,1073,35.839943100000006,-81.6673936,32.0
1209,531,46382.0,152400.0,645,645,35.7182357,-81.61172359999999,35.0
594,279,33156.0,86800.0,314,314,35.736643900000004,-81.74106009999998,54.0
737,197,21094.0,87500.0,277,277,35.7257734,-81.6781408,34.0
1264,479,34496.0,110900.0,642,642,35.7336549,-81.5524364,38.0
1963,847,40063.0,127800.0,1037,1037,35.7524786,-81.615612,50.0
2421,854,69477.0,218600.0,891,891,35.4834448,-80.6960213,27.0
4310,1561,85250.0,238700.0,1751,1751,35.4581621,-80.6715735,16.0
2592,800,45128.0,144500.0,800,800,35.36047070000001,-80.5323548,26.0
1000,436,63482.0,82500.0,502,502,35.3327685,-80.53798420000001,39.0
984,410,62222.0,127400.0,464,464,35.4802391,-80.6325162,54.0
1188,428,53235.0,89100.0,462,462,35.501912100000006,-80.6392573,63.0
6133,2057,81908.0,285700.0,2188,2188,35.4686944,-80.7485132,14.0
6942,2212,97000.0,248200.0,2318,2318,35.43306870000001,-80.74595959999999,12.0
6420,2213,54674.0,133700.0,2326,2326,35.350652399999994,-80.56692890000001,18.0
1056,433,44470.0,100700.0,479,479,35.501945,-80.5988784,63.0
2073,774,40397.0,127500.0,789,789,35.4866489,-80.6065253,22.0
2442,891,74652.0,154200.0,955,955,35.4913297,-80.5888442,22.0
471,118,38632.0,,202,202,35.4668299,-80.5968103,43.0
876,281,78950.0,215300.0,281,281,35.4188889,-80.706171,30.0
8535,2701,126110.0,328300.0,2845,2845,35.399852,-80.74486379999999,12.0
1336,588,70341.0,226900.0,630,630,35.387668,-80.7186808,20.0
4233,1341,99974.0,242800.0,1341,1341,35.318631599999996,-80.61925649999999,20.0
6843,2241,111541.0,317800.0,2305,2305,35.3035611,-80.65977190000001,14.0
4205,1500,88194.0,296600.0,1500,1500,35.2763159,-80.6493455,25.0
1644,572,64470.0,216300.0,609,609,35.279405,-80.61621559999999,27.0
1884,636,111520.0,303600.0,636,636,35.27647,-80.5880358,16.0
3960,1370,91442.0,176900.0,1421,1421,35.3238507,-80.5806165,14.0
1978,663,101206.0,231600.0,759,759,35.2895568,-80.4784458,29.0
1439,519,59803.0,213900.0,562,562,35.2268252,-80.4970571,18.0
1389,464,72083.0,171800.0,511,511,35.395053499999996,-80.46500019999999,46.0
2032,781,69520.0,180200.0,840,840,35.2319984,-80.5598595,27.0
2749,991,68711.0,205600.0,1109,1109,35.281566,-80.53771390000001,27.0
3798,1440,61058.0,155200.0,1495,1495,35.3434973,-80.46193570000001,27.0
1785,672,63777.0,185300.0,768,768,35.37459260000001,-80.4191973,27.0
1315,486,61538.0,201700.0,530,530,35.4122049,-80.4714474,42.0
2239,812,78720.0,258300.0,911,911,35.4707857,-80.3936007,26.0
1564,404,39615.0,82800.0,428,428,35.405057299999996,-80.6058525,45.0
2242,717,30938.0,106300.0,767,767,35.420192799999995,-80.5966385,75.0
946,325,47850.0,275000.0,368,368,35.4076348,-80.58631379999999,70.0
822,372,27037.0,67300.0,435,435,35.402376200000006,-80.58162970000001,61.0
779,303,41432.0,83300.0,344,344,35.390396700000004,-80.5871219,44.0
843,314,21100.0,51100.0,387,387,35.3975857,-80.5845263,59.0
2915,929,48005.0,130700.0,958,958,35.3723922,-80.5856465,21.0
997,338,37266.0,120400.0,338,338,35.375665399999995,-80.5677473,23.0
2199,798,30446.0,95100.0,922,922,35.4586415,-80.6033423,57.0
1872,737,71927.0,174500.0,835,835,35.435429299999996,-80.5844005,57.0
1164,366,61622.0,153800.0,415,415,35.4270789,-80.6235223,25.0
3471,1358,45804.0,121200.0,1472,1472,35.4387995,-80.6228173,24.0
2920,1136,84766.0,183900.0,1308,1308,35.424080700000005,-80.6400505,25.0
2422,1016,49462.0,118900.0,1104,1104,35.4055435,-80.6213686,31.0
1531,534,132750.0,267500.0,556,556,35.391337,-80.6466188,25.0
2656,897,119471.0,319600.0,950,950,35.3992168,-80.6832938,26.0
2486,958,69922.0,222900.0,977,977,35.3823058,-80.67271159999999,19.0
1522,488,66111.0,155700.0,488,488,35.3692478,-80.67435019999999,23.0
357,192,32596.0,31400.0,192,192,35.3592899,-80.703699,24.0
997,463,83583.0,188500.0,463,463,35.3712029,-80.644479,22.0
2510,844,92444.0,233400.0,946,946,35.3492096,-80.6271004,15.0
996,456,42654.0,88500.0,635,635,35.491290500000005,-80.6190069,2018.0
1713,672,41146.0,94000.0,739,739,35.48263970000001,-80.61949270000001,65.0
2038,829,52769.0,133900.0,902,902,35.4640671,-80.61483940000001,42.0
1655,560,64821.0,176900.0,560,560,35.439479999999996,-80.4794801,26.0
3769,1394,59239.0,147100.0,1427,1427,35.462815500000005,-80.5429551,34.0
1043,336,49167.0,155600.0,336,336,35.3844216,-80.566132,37.0
2509,909,54792.0,281000.0,955,955,35.403038099999996,-80.56851429999999,62.0
459,233,51326.0,147900.0,233,233,35.39123529999999,-80.568216,64.0
1916,714,31359.0,130400.0,714,714,35.424051899999995,-80.5804061,31.0
740,334,40859.0,114800.0,435,435,35.415883,-80.5680916,47.0
758,425,38542.0,161400.0,499,499,35.428899200000004,-80.589139,44.0
2713,916,70536.0,166400.0,993,993,35.4664926,-80.6322343,28.0
971,354,52500.0,133200.0,354,354,35.448316,-80.6280036,49.0
1979,741,56964.0,137600.0,825,825,35.363896000000004,-80.61120279999999,36.0
1316,453,68958.0,165200.0,560,560,35.3809946,-80.6229496,25.0
1543,558,42928.0,73000.0,635,635,35.4986576,-80.65799659999999,46.0
2313,652,91724.0,308200.0,662,662,35.4196713,-80.7257466,16.0
593,239,39028.0,119500.0,307,307,35.498424,-80.57702979999999,56.0
2873,941,56756.0,136000.0,941,941,35.475755299999996,-80.5887573,15.0
1030,456,53889.0,162000.0,546,546,35.417451899999996,-80.3821149,39.0
799,246,45444.0,113100.0,281,281,35.421747700000004,-80.6098155,54.0
1102,494,46786.0,88000.0,540,540,35.4124646,-80.5934233,2018.0
712,357,27542.0,126000.0,379,379,35.3955757,-80.5761069,61.0
1157,376,47125.0,104700.0,441,441,35.3744008,-80.5938689,59.0
1515,598,56250.0,298700.0,678,678,35.4527566,-80.5891228,26.0
1551,598,28750.0,66500.0,732,732,35.4360218,-80.610537,31.0
1180,605,73882.0,207900.0,605,605,35.420973499999995,-80.6642527,14.0
4222,1549,82521.0,256500.0,1658,1658,35.405554200000005,-80.6530631,16.0
2197,758,54583.0,167900.0,758,758,35.380163399999994,-80.69528009999999,13.0
3879,1561,74632.0,231500.0,1787,1787,35.3512505,-80.6638185,20.0
5141,1726,75000.0,185300.0,1789,1789,35.3300206,-80.65596500000001,16.0
1146,449,59256.0,122400.0,549,549,35.4996366,-80.61511479999999,74.0
1652,538,68173.0,146700.0,728,728,35.4818224,-80.486625,28.0
1311,498,83906.0,198200.0,551,551,35.4037195,-80.5511762,45.0
